year,month,state,d0,d1,d2,d3,d4,DSCI_avg,DSCI_summed
144,2016,6,RI,75.9,0.0,0.0,0.0,0.0,75.9,303.6
145,2016,6,SC,14.630000000000003,9.2025,1.44,0.0,0.0,37.355,149.42
146,2016,6,SD,31.467499999999998,15.4425,2.16,0.2025,0.0,70.655,282.62
147,2016,6,TN,22.895,35.24,5.63,0.035,0.0,110.58000000000001,442.32000000000005
148,2016,6,TX,1.4575,0.0,0.0,0.0,0.0,1.4575,5.83
149,2016,6,UT,47.42,0.0,0.0,0.0,0.0,47.42,189.68
150,2016,6,VA,2.7975,0.0,0.0,0.0,0.0,2.7975,11.19
151,2016,6,VT,60.550000000000004,2.9475000000000002,0.0,0.0,0.0,66.44500000000001,265.78000000000003
152,2016,6,WA,96.015,2.7225,0.0,0.0,0.0,101.46000000000001,405.84000000000003
153,2016,6,WI,6.785,0.0,0.0,0.0,0.0,6.785,27.14
154,2016,6,WV,0.9,0.0,0.0,0.0,0.0,0.9,3.6
155,2016,6,WY,16.7875,8.510000000000002,2.2675,0.205,0.0,42.455000000000005,169.82000000000002
156,2016,7,AK,23.6525,0.0,0.0,0.0,0.0,23.6525,94.61
157,2016,7,AL,21.1375,26.75,12.2725,2.8850000000000002,0.0,137.42,549.68
158,2016,7,AR,31.842499999999998,0.2725,0.0,0.0,0.0,32.387499999999996,129.54999999999998
159,2016,7,AZ,37.040000000000006,54.470000000000006,8.175,0.0,0.0,170.505,682.02
160,2016,7,CA,16.41,24.57,16.21,21.76,21.04,310.02000000000004,1240.0800000000002
161,2016,7,CO,12.455000000000002,0.095,0.0,0.0,0.0,12.645000000000001,50.580000000000005
162,2016,7,CT,36.2125,63.787499999999994,0.0,0.0,0.0,163.78749999999997,655.1499999999999
163,2016,7,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2016,7,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2016,7,FL,4.775,0.0,0.0,0.0,0.0,4.775,19.1
166,2016,7,GA,22.735,7.4025,19.380000000000003,8.9225,0.0,175.98250000000002,703.9300000000001
167,2016,7,HI,34.13,15.73,5.1425,0.4875,0.0,85.405,341.62
168,2016,7,IA,29.375,11.455,0.0,0.0,0.0,52.285,209.14
169,2016,7,ID,58.81,0.315,0.0,0.0,0.0,59.44,237.76
170,2016,7,IL,14.202499999999997,1.505,0.0,0.0,0.0,17.2125,68.85
171,2016,7,IN,22.04,0.0,0.0,0.0,0.0,22.04,88.16
172,2016,7,KS,4.835,0.0,0.0,0.0,0.0,4.835,19.34
173,2016,7,KY,0.5225,0.1725,0.0,0.0,0.0,0.8674999999999999,3.4699999999999998
174,2016,7,LA,24.134999999999998,3.4274999999999998,0.0,0.0,0.0,30.99,123.96
175,2016,7,MA,32.9025,32.065,34.4475,0.0,0.0,200.375,801.5
176,2016,7,MD,3.735,0.0,0.0,0.0,0.0,3.735,14.94
177,2016,7,ME,39.17,10.205,1.1325,0.0,0.0,62.977500000000006,251.91000000000003
178,2016,7,MI,49.8325,16.580000000000002,0.0,0.0,0.0,82.9925,331.97
179,2016,7,MN,10.5275,2.1075,0.2875,0.0,0.0,15.605,62.42
180,2016,7,MO,14.555,3.5825000000000005,0.0,0.0,0.0,21.72,86.88
181,2016,7,MS,38.11750000000001,32.6,8.785,0.6475,0.0,135.5,542.0
182,2016,7,MT,23.419999999999998,10.975000000000001,0.515,0.235,0.0,49.03,196.12
